SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
COCC(COC)S(=O)(=O)N1CCSC[C@H]1C(N)=O,ZINC000641411719,OK,312.413,-1.1196999999999973,1,6,98.93,7
O=C1NC(=O)N2CCN(S(=O)(=O)[C@@H]3C[C@@H]4CC[C@H]3O4)C[C@@H]12,ZINC000641414215,OK,315.3510000000001,-1.1278999999999977,1,5,96.02,2
O=C1NC(=O)N2CCN(S(=O)(=O)[C@H]3C[C@@H]4CC[C@H]3O4)C[C@H]12,ZINC000641414216,OK,315.3510000000001,-1.1278999999999977,1,5,96.02,2
O=C1NC(=O)N2CCN(S(=O)(=O)[C@H]3C[C@@H]4CC[C@H]3O4)C[C@@H]12,ZINC000641414218,OK,315.3510000000001,-1.1278999999999977,1,5,96.02,2
O=C1NC(=O)N2CCN(S(=O)(=O)[C@@H]3C[C@@H]4CC[C@H]3O4)C[C@H]12,ZINC000641414220,OK,315.3510000000001,-1.1278999999999977,1,5,96.02,2
COCC(COC)S(=O)(=O)NCCN1CCNC(=O)C1,ZINC000641416650,OK,309.38800000000003,-2.000999999999995,2,6,96.97,9
O=C1CN(CCNS(=O)(=O)[C@H]2C[C@@H]3CC[C@H]2O3)CCN1,ZINC000641416653,OK,303.38400000000007,-1.3424999999999967,2,5,87.74000000000001,5
O=C1CN(CCNS(=O)(=O)[C@@H]2C[C@@H]3CC[C@H]2O3)CCN1,ZINC000641416655,OK,303.38400000000007,-1.3424999999999967,2,5,87.74000000000001,5
COC[C@@H](CS(=O)(=O)NCCN1CCNC(=O)C1)OC,ZINC000641416977,OK,309.3880000000001,-2.000999999999994,2,6,96.97000000000001,9
COC[C@H](CS(=O)(=O)NCCN1CCNC(=O)C1)OC,ZINC000641416979,OK,309.3880000000001,-2.000999999999994,2,6,96.97000000000001,9
C[C@@H]1COCC[C@H]1S(=O)(=O)NCCN1CCNC(=O)C1,ZINC000641417272,OK,305.40000000000003,-1.2373999999999958,2,5,87.74000000000001,5
C[C@@H]1COCC[C@@H]1S(=O)(=O)NCCN1CCNC(=O)C1,ZINC000641417274,OK,305.40000000000003,-1.2373999999999958,2,5,87.74000000000001,5
C[C@H]1COCC[C@@H]1S(=O)(=O)NCCN1CCNC(=O)C1,ZINC000641417276,OK,305.40000000000003,-1.2373999999999958,2,5,87.74000000000001,5
C[C@H]1COCC[C@H]1S(=O)(=O)NCCN1CCNC(=O)C1,ZINC000641417277,OK,305.40000000000003,-1.2373999999999958,2,5,87.74000000000001,5
O=C1CN(CCNS(=O)(=O)CCn2ccnc2)CCN1,ZINC000641418068,OK,301.37200000000007,-1.7656999999999965,2,6,96.33,7
COCC(COC)S(=O)(=O)N1CCN2CCOC[C@H]2C1,ZINC000641420543,OK,308.40000000000003,-1.005999999999997,0,6,68.31,6
COCC(COC)S(=O)(=O)N1CCN2CCOC[C@@H]2C1,ZINC000641420544,OK,308.40000000000003,-1.005999999999997,0,6,68.31,6
COC[C@@H](CS(=O)(=O)N1CCN2CCOC[C@H]2C1)OC,ZINC000641420976,OK,308.40000000000003,-1.005999999999996,0,6,68.31000000000002,6
COC[C@H](CS(=O)(=O)N1CCN2CCOC[C@@H]2C1)OC,ZINC000641420978,OK,308.40000000000003,-1.005999999999996,0,6,68.31000000000002,6
COC[C@@H](CS(=O)(=O)N1CCN2CCOC[C@@H]2C1)OC,ZINC000641420979,OK,308.40000000000003,-1.005999999999996,0,6,68.31000000000002,6
COC[C@H](CS(=O)(=O)N1CCN2CCOC[C@H]2C1)OC,ZINC000641420980,OK,308.40000000000003,-1.005999999999996,0,6,68.31000000000002,6
CNC(=O)[C@@H]1CN(S(=O)(=O)C(COC)COC)CCO1,ZINC000641437033,OK,310.37200000000007,-1.5755999999999952,1,6,94.17000000000002,7
CNC(=O)[C@H]1CN(S(=O)(=O)C(COC)COC)CCO1,ZINC000641437034,OK,310.37200000000007,-1.5755999999999952,1,6,94.17000000000002,7
COCC(COC)S(=O)(=O)N1CCN(CCO)[C@H](C)C1,ZINC000641437049,OK,310.416,-1.0239999999999967,1,6,79.31,8
COCC(COC)S(=O)(=O)N1CCN(CCO)[C@@H](C)C1,ZINC000641437050,OK,310.416,-1.0239999999999967,1,6,79.31,8
CNC(=O)[C@@H]1CN(S(=O)(=O)CCn2ccnc2)CCO1,ZINC000641437437,OK,302.3560000000001,-1.3402999999999978,1,6,93.53,5
CNC(=O)[C@H]1CN(S(=O)(=O)CCn2ccnc2)CCO1,ZINC000641438269,OK,302.3560000000001,-1.3402999999999978,1,6,93.53,5
CNC(=O)[C@H]1CN(S(=O)(=O)C[C@@H](COC)OC)CCO1,ZINC000641438469,OK,310.37200000000007,-1.5755999999999952,1,6,94.17000000000002,7
CNC(=O)[C@@H]1CN(S(=O)(=O)C[C@H](COC)OC)CCO1,ZINC000641438472,OK,310.37200000000007,-1.5755999999999952,1,6,94.17000000000002,7
CNC(=O)[C@H]1CN(S(=O)(=O)C[C@H](COC)OC)CCO1,ZINC000641438473,OK,310.37200000000007,-1.5755999999999952,1,6,94.17000000000002,7
CNC(=O)[C@@H]1CN(S(=O)(=O)C[C@@H](COC)OC)CCO1,ZINC000641438474,OK,310.37200000000007,-1.5755999999999952,1,6,94.17000000000002,7
COC[C@@H](CS(=O)(=O)N1CCN(CCO)[C@H](C)C1)OC,ZINC000641439892,OK,310.41600000000005,-1.0239999999999965,1,6,79.31000000000002,8
COC[C@H](CS(=O)(=O)N1CCN(CCO)[C@@H](C)C1)OC,ZINC000641439893,OK,310.41600000000005,-1.0239999999999965,1,6,79.31000000000002,8
COC[C@@H](CS(=O)(=O)N1CCN(CCO)[C@@H](C)C1)OC,ZINC000641439895,OK,310.41600000000005,-1.0239999999999965,1,6,79.31000000000002,8
COC[C@H](CS(=O)(=O)N1CCN(CCO)[C@H](C)C1)OC,ZINC000641439897,OK,310.41600000000005,-1.0239999999999965,1,6,79.31000000000002,8
COCC(COC)S(=O)(=O)NCCN1CCN(C)CC1,ZINC000641443719,OK,309.4320000000001,-1.1853999999999958,1,6,71.10999999999999,9
COC[C@H](CS(=O)(=O)NCC(=O)NCC(F)F)OC,ZINC000641472360,OK,304.31500000000005,-1.0514999999999985,2,5,93.73,10
COC[C@@H](CS(=O)(=O)NCC(=O)NCC(F)F)OC,ZINC000641472361,OK,304.31500000000005,-1.0514999999999985,2,5,93.73,10
COCC(COC)S(=O)(=O)NCC(=O)NCC(F)F,ZINC000641473086,OK,304.31499999999994,-1.0514999999999974,2,5,93.72999999999999,10
COCCN1CN(S(=O)(=O)C(COC)COC)CC1=O,ZINC000641482401,OK,310.37200000000007,-1.2742999999999962,0,6,85.38,9
COCCN1CN(S(=O)(=O)CCn2ccnc2)CC1=O,ZINC000641482863,OK,302.35600000000005,-1.038999999999998,0,6,84.74000000000001,7
COCCN1CN(S(=O)(=O)C[C@H](COC)OC)CC1=O,ZINC000641483141,OK,310.37200000000007,-1.2742999999999962,0,6,85.38,9
COCCN1CN(S(=O)(=O)C[C@@H](COC)OC)CC1=O,ZINC000641483143,OK,310.37200000000007,-1.2742999999999962,0,6,85.38,9
CC(C)CN1CCO[C@H](CNC(=O)Cn2nnn(C)c2=O)C1,ZINC000641516995,OK,312.3740000000001,-1.5501999999999967,1,8,94.28,6
CC(C)CN1CCO[C@@H](CNC(=O)Cn2nnn(C)c2=O)C1,ZINC000641516999,OK,312.3740000000001,-1.5501999999999967,1,8,94.28,6
Cn1nnn(CC(=O)N2CCN(Cc3ccco3)CC2)c1=O,ZINC000641519115,OK,306.3260000000001,-1.0857999999999972,0,8,89.4,4
O=C1NC(=O)[C@@H]2CN(S(=O)(=O)[C@H]3C[C@@H]4CC[C@H]3O4)C[C@H]12,ZINC000641523168,Filter78_bicyclic_Imide > 0,300.336,-1.1594999999999984,1,5,92.78000000000002,2
O=C1NC(=O)[C@@H]2CN(S(=O)(=O)[C@@H]3C[C@@H]4CC[C@H]3O4)C[C@H]12,ZINC000641523170,Filter78_bicyclic_Imide > 0,300.336,-1.1594999999999984,1,5,92.78000000000002,2
CNS(=O)(=O)N1CCN(S(=O)(=O)NC)CC(C)C1,ZINC000641526885,OK,300.4060000000001,-1.831499999999997,2,4,98.82,4
COCC(COC)S(=O)(=O)N1CC[C@@H]2OCC(=O)N[C@H]2C1,ZINC000641528393,OK,322.38300000000004,-1.4330999999999967,1,6,94.17000000000002,6
COC[C@@H](CS(=O)(=O)N1CC[C@@H]2OCC(=O)N[C@H]2C1)OC,ZINC000641528421,OK,322.38300000000004,-1.4330999999999963,1,6,94.17,6
COC[C@H](CS(=O)(=O)N1CC[C@@H]2OCC(=O)N[C@H]2C1)OC,ZINC000641528422,OK,322.38300000000004,-1.4330999999999963,1,6,94.17,6
COC[C@@H](CS(=O)(=O)N1CCN(CCO)C[C@H]1C)OC,ZINC000641528883,OK,310.416,-1.0239999999999965,1,6,79.31000000000002,8
COC[C@H](CS(=O)(=O)N1CCN(CCO)C[C@@H]1C)OC,ZINC000641528884,OK,310.416,-1.0239999999999965,1,6,79.31000000000002,8
COC[C@@H](CS(=O)(=O)N1CCN(CCO)C[C@@H]1C)OC,ZINC000641528885,OK,310.416,-1.0239999999999965,1,6,79.31000000000002,8
COC[C@H](CS(=O)(=O)N1CCN(CCO)C[C@H]1C)OC,ZINC000641528886,OK,310.416,-1.0239999999999965,1,6,79.31000000000002,8
O=S(=O)([C@@H]1C[C@@H]2CC[C@H]1O2)N(CCO)CCOCCO,ZINC000641533137,OK,309.384,-1.060699999999998,2,6,96.30000000000001,9
O=S(=O)([C@H]1C[C@@H]2CC[C@H]1O2)N(CCO)CCOCCO,ZINC000641533138,OK,309.384,-1.060699999999998,2,6,96.30000000000001,9
COCC(COC)S(=O)(=O)N1CCN(CCO)C[C@H]1C,ZINC000641542353,OK,310.416,-1.0239999999999967,1,6,79.31,8
COCC(COC)S(=O)(=O)N1CCN(CCO)C[C@@H]1C,ZINC000641542354,OK,310.416,-1.0239999999999967,1,6,79.31,8
COC[C@H](CS(=O)(=O)N1CC(S(C)(=O)=O)C1)OC,ZINC000641542368,OK,301.3860000000001,-1.2935999999999965,0,6,89.98,7
COC[C@@H](CS(=O)(=O)N1CC(S(C)(=O)=O)C1)OC,ZINC000641542369,OK,301.3860000000001,-1.2935999999999965,0,6,89.98,7
COCC(COC)S(=O)(=O)N1CC(S(C)(=O)=O)C1,ZINC000641546245,OK,301.3860000000001,-1.2935999999999974,0,6,89.97999999999999,7
O=S(=O)(N1CC2(C1)CS(=O)(=O)C2)N1CCCOCC1,ZINC000641546627,OK,310.3970000000001,-1.3160999999999974,0,5,83.99000000000001,2
COC[C@H](CS(=O)(=O)N1CC2(C1)CS(=O)(=O)C2)OC,ZINC000641546908,OK,313.39700000000005,-1.2919999999999967,0,6,89.98,6
COC[C@@H](CS(=O)(=O)N1CC2(C1)CS(=O)(=O)C2)OC,ZINC000641546909,OK,313.39700000000005,-1.2919999999999967,0,6,89.98,6
COCC(COC)S(=O)(=O)N1CC2(C1)CS(=O)(=O)C2,ZINC000641546947,OK,313.39700000000005,-1.2919999999999976,0,6,89.97999999999999,6
C[C@H](C(=O)N(C)C)S(=O)(=O)N1CC2(C1)CS(=O)(=O)C2,ZINC000641547552,OK,310.39700000000005,-1.4766999999999977,0,5,91.83000000000001,3
C[C@@H](C(=O)N(C)C)S(=O)(=O)N1CC2(C1)CS(=O)(=O)C2,ZINC000641547556,OK,310.39700000000005,-1.4766999999999977,0,5,91.83000000000001,3
CCN1C[C@H](S(=O)(=O)N2CC3(C2)CS(=O)(=O)C3)CC1=O,ZINC000641547738,OK,322.4080000000001,-1.3325999999999971,0,5,91.83000000000001,3
CCN1C[C@@H](S(=O)(=O)N2CC3(C2)CS(=O)(=O)C3)CC1=O,ZINC000641547739,OK,322.4080000000001,-1.3325999999999971,0,5,91.83000000000001,3
COCCOCCS(=O)(=O)N1CC2(C1)CS(=O)(=O)C2,ZINC000641548445,OK,313.39700000000005,-1.2903999999999969,0,6,89.97999999999999,7
COC[C@@H](CS(=O)(=O)N1CC(N2CC[C@@H](O)C2)C1)OC,ZINC000641557268,OK,308.4000000000001,-1.2715999999999963,1,6,79.31000000000002,7
COC[C@H](CS(=O)(=O)N1CC(N2CC[C@@H](O)C2)C1)OC,ZINC000641557270,OK,308.4000000000001,-1.2715999999999963,1,6,79.31000000000002,7
COCC(COC)S(=O)(=O)N1CC(N2CC[C@@H](O)C2)C1,ZINC000641557271,OK,308.40000000000003,-1.2715999999999965,1,6,79.31,7
O=S(=O)(CCn1ccnc1)N1CC(N2CC[C@@H](O)C2)C1,ZINC000641558709,OK,300.38400000000007,-1.0362999999999982,1,6,78.67,5
COC[C@H](CS(=O)(=O)N1CCN2C[C@H](O)C[C@H]2C1)OC,ZINC000641567014,OK,308.40000000000003,-1.2715999999999963,1,6,79.31000000000002,6
COC[C@@H](CS(=O)(=O)N1CCN2C[C@H](O)C[C@H]2C1)OC,ZINC000641567015,OK,308.40000000000003,-1.2715999999999963,1,6,79.31000000000002,6
O=S(=O)(CCn1ccnc1)N1CCN2C[C@H](O)C[C@H]2C1,ZINC000641567378,OK,300.38400000000007,-1.0362999999999982,1,6,78.67,4
Cn1c(=O)c2ccc(C(=O)N3C[C@H]4C[C@@]4(O)C3)nc2n(C)c1=O,ZINC000641568572,Filter82_pyridinium > 0,316.31700000000006,-1.1609999999999994,1,7,97.43,1
Cn1c(=O)c2ccc(C(=O)N3C[C@@H]4C[C@]4(O)C3)nc2n(C)c1=O,ZINC000641568591,Filter82_pyridinium > 0,316.31700000000006,-1.1609999999999994,1,7,97.43,1
Cn1c(=O)c2ccc(C(=O)N3C[C@H]4C[C@]4(O)C3)nc2n(C)c1=O,ZINC000641568592,Filter82_pyridinium > 0,316.31700000000006,-1.1609999999999994,1,7,97.43,1
Cn1c(=O)c2ccc(C(=O)N3C[C@@H]4C[C@@]4(O)C3)nc2n(C)c1=O,ZINC000641568593,Filter82_pyridinium > 0,316.31700000000006,-1.1609999999999994,1,7,97.43,1
Cn1c(=O)c2cc(C(=O)N3C[C@@H]4C[C@@]4(O)C3)cnc2n(C)c1=O,ZINC000641569339,Filter82_pyridinium > 0,316.31700000000006,-1.1610000000000003,1,7,97.43,1
Cn1c(=O)c2cc(C(=O)N3C[C@H]4C[C@]4(O)C3)cnc2n(C)c1=O,ZINC000641569343,Filter82_pyridinium > 0,316.31700000000006,-1.1610000000000003,1,7,97.43,1
Cn1c(=O)c2cc(C(=O)N3C[C@H]4C[C@@]4(O)C3)cnc2n(C)c1=O,ZINC000641569346,Filter82_pyridinium > 0,316.31700000000006,-1.1610000000000003,1,7,97.43,1
Cn1c(=O)c2cc(C(=O)N3C[C@@H]4C[C@]4(O)C3)cnc2n(C)c1=O,ZINC000641569348,Filter82_pyridinium > 0,316.31700000000006,-1.1610000000000003,1,7,97.43,1
COCC(COC)S(=O)(=O)N1CCN2C[C@H](O)C[C@H]2C1,ZINC000641569577,OK,308.40000000000003,-1.2715999999999965,1,6,79.31,6
Cn1c(C(=O)N2C[C@H]3C[C@@]3(O)C2)cc2c1n(C)c(=O)n(C)c2=O,ZINC000641575413,Filter82_pyridinium > 0,318.3330000000001,-1.2174999999999991,1,7,89.47,1
Cn1c(C(=O)N2C[C@@H]3C[C@]3(O)C2)cc2c1n(C)c(=O)n(C)c2=O,ZINC000641575414,Filter82_pyridinium > 0,318.3330000000001,-1.2174999999999991,1,7,89.47,1
Cn1c(C(=O)N2C[C@H]3C[C@]3(O)C2)cc2c1n(C)c(=O)n(C)c2=O,ZINC000641575415,Filter82_pyridinium > 0,318.3330000000001,-1.2174999999999991,1,7,89.47,1
Cn1c(C(=O)N2C[C@@H]3C[C@@]3(O)C2)cc2c1n(C)c(=O)n(C)c2=O,ZINC000641575416,Filter82_pyridinium > 0,318.3330000000001,-1.2174999999999991,1,7,89.47,1
O=C([C@H]1CC[C@@H](C(=O)N2C[C@H]3C[C@]3(O)C2)O1)N1C[C@@H]2C[C@]2(O)C1,ZINC000641590299,OK,322.36100000000005,-1.2795999999999983,2,5,90.31,2
O=C([C@H]1CC[C@@H](C(=O)N2C[C@@H]3C[C@]3(O)C2)O1)N1C[C@@H]2C[C@]2(O)C1,ZINC000641590302,OK,322.36100000000005,-1.2795999999999983,2,5,90.31,2
O=C([C@H]1CC[C@@H](C(=O)N2C[C@@H]3C[C@@]3(O)C2)O1)N1C[C@@H]2C[C@]2(O)C1,ZINC000641590303,OK,322.36100000000005,-1.2795999999999983,2,5,90.31,2
O=C([C@H]1CC[C@@H](C(=O)N2C[C@H]3C[C@@]3(O)C2)O1)N1C[C@@H]2C[C@]2(O)C1,ZINC000641590305,OK,322.36100000000005,-1.2795999999999983,2,5,90.31,2
CC(C)OCCS(=O)(=O)NCC(=O)N1C[C@@H]2C[C@@]2(O)C1,ZINC000641597141,OK,306.38400000000007,-1.0759999999999976,2,5,95.94,7
CC(C)OCCS(=O)(=O)NCC(=O)N1C[C@@H]2C[C@]2(O)C1,ZINC000641597152,OK,306.38400000000007,-1.0759999999999976,2,5,95.94,7
CC(C)OCCS(=O)(=O)NCC(=O)N1C[C@H]2C[C@]2(O)C1,ZINC000641597154,OK,306.38400000000007,-1.0759999999999976,2,5,95.94,7
CC(C)OCCS(=O)(=O)NCC(=O)N1C[C@H]2C[C@@]2(O)C1,ZINC000641597157,OK,306.38400000000007,-1.0759999999999976,2,5,95.94,7
O=C(CN1C(=O)[C@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O)N1C[C@H]2C[C@@]2(O)C1,ZINC000641610575,Filter78_bicyclic_Imide > 0,306.31800000000004,-1.257999999999998,1,5,87.15,2
O=C(CN1C(=O)[C@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O)N1C[C@@H]2C[C@@]2(O)C1,ZINC000641610582,Filter78_bicyclic_Imide > 0,306.31800000000004,-1.257999999999998,1,5,87.15,2
O=C(CN1C(=O)[C@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O)N1C[C@@H]2C[C@]2(O)C1,ZINC000641610583,Filter78_bicyclic_Imide > 0,306.31800000000004,-1.257999999999998,1,5,87.15,2
O=C(CN1C(=O)[C@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O)N1C[C@H]2C[C@]2(O)C1,ZINC000641610584,Filter78_bicyclic_Imide > 0,306.31800000000004,-1.257999999999998,1,5,87.15,2
Cn1cc(S(=O)(=O)NCC2CSC2)c(=O)n(C)c1=O,ZINC000641612990,Filter82_pyridinium > 0,305.38100000000003,-1.2746999999999988,1,7,90.16999999999999,4
CS(=O)(=O)NC1CN(S(=O)(=O)[C@H]2C[C@@H]3CC[C@H]2O3)C1,ZINC000641627954,OK,310.3970000000001,-1.1304999999999978,1,5,92.78000000000002,4
CS(=O)(=O)NC1CN(S(=O)(=O)[C@@H]2C[C@@H]3CC[C@H]2O3)C1,ZINC000641627956,OK,310.3970000000001,-1.1304999999999978,1,5,92.78000000000002,4
C[C@@H]1COCC[C@H]1S(=O)(=O)N1CC(NS(C)(=O)=O)C1,ZINC000641628097,OK,312.4130000000001,-1.0253999999999974,1,5,92.78,4
C[C@@H]1COCC[C@@H]1S(=O)(=O)N1CC(NS(C)(=O)=O)C1,ZINC000641628100,OK,312.4130000000001,-1.0253999999999974,1,5,92.78,4
C[C@H]1COCC[C@H]1S(=O)(=O)N1CC(NS(C)(=O)=O)C1,ZINC000641628102,OK,312.4130000000001,-1.0253999999999974,1,5,92.78,4
C[C@H]1COCC[C@@H]1S(=O)(=O)N1CC(NS(C)(=O)=O)C1,ZINC000641628103,OK,312.4130000000001,-1.0253999999999974,1,5,92.78,4
COCC(COC)S(=O)(=O)NCCn1cnccc1=O,ZINC000641637247,Filter82_pyridinium > 0,305.35600000000005,-1.1758999999999975,1,7,99.52000000000001,9
Cn1cc(S(=O)(=O)N2CCn3ccnc32)c(=O)n(C)c1=O,ZINC000641642795,Filter82_pyridinium > 0,311.32300000000004,-1.5105999999999993,0,8,99.19999999999999,2
Cc1nc(N2CCN(c3cc(=O)n(C)c(=O)n3C)CC2)n[nH]1,ZINC000641647403,Filter82_pyridinium > 0,305.34200000000004,-1.1628799999999981,1,8,92.05000000000001,2
O=S(=O)(CCCN1CCOCC1)NC1CS(=O)(=O)C1,ZINC000641649953,OK,312.41300000000007,-1.574899999999996,1,6,92.78,6
CN(C)S(=O)(=O)CCCS(=O)(=O)N1C[C@H]2C[C@@]2(O)C1,ZINC000641688569,OK,312.41300000000007,-1.335699999999997,1,5,94.99000000000001,6
CN(C)S(=O)(=O)CCCS(=O)(=O)N1C[C@@H]2C[C@]2(O)C1,ZINC000641688570,OK,312.41300000000007,-1.335699999999997,1,5,94.99000000000001,6
CN(C)S(=O)(=O)CCCS(=O)(=O)N1C[C@@H]2C[C@@]2(O)C1,ZINC000641688571,OK,312.41300000000007,-1.335699999999997,1,5,94.99000000000001,6
CN(C)S(=O)(=O)CCCS(=O)(=O)N1C[C@H]2C[C@]2(O)C1,ZINC000641688572,OK,312.41300000000007,-1.335699999999997,1,5,94.99000000000001,6
CS(=O)(=O)N1CC[C@H](CS(=O)(=O)N2C[C@H]3C[C@]3(O)C2)C1,ZINC000641691944,OK,324.42400000000015,-1.335699999999997,1,5,94.99000000000001,4
CS(=O)(=O)N1CC[C@H](CS(=O)(=O)N2C[C@@H]3C[C@]3(O)C2)C1,ZINC000641691945,OK,324.42400000000015,-1.335699999999997,1,5,94.99000000000001,4
CS(=O)(=O)N1CC[C@H](CS(=O)(=O)N2C[C@@H]3C[C@@]3(O)C2)C1,ZINC000641691946,OK,324.42400000000015,-1.335699999999997,1,5,94.99000000000001,4
CS(=O)(=O)N1CC[C@H](CS(=O)(=O)N2C[C@H]3C[C@@]3(O)C2)C1,ZINC000641691947,OK,324.42400000000015,-1.335699999999997,1,5,94.99000000000001,4
CNS(=O)(=O)N[C@@H]1CCCN(CCN2CCOCC2)C1,ZINC000641698588,OK,306.4320000000001,-1.163199999999996,2,5,73.91000000000001,6
CNS(=O)(=O)N[C@H]1CCCN(CCN2CCOCC2)C1,ZINC000641698591,OK,306.4320000000001,-1.163199999999996,2,5,73.91000000000001,6
CN=c1nc(N2C[C@@H]3C[C@]3(O)C2)[nH]c(N2C[C@@H]3C[C@@]3(O)C2)n1,ZINC000641711769,OK,304.35400000000004,-1.5227999999999986,3,7,100.86999999999999,2
CN=c1nc(N2C[C@H]3C[C@@]3(O)C2)[nH]c(N2C[C@@H]3C[C@]3(O)C2)n1,ZINC000641711770,OK,304.35400000000004,-1.5227999999999986,3,7,100.86999999999999,2
CN=c1nc(N2C[C@H]3C[C@]3(O)C2)[nH]c(N2C[C@@H]3C[C@]3(O)C2)n1,ZINC000641711771,OK,304.35400000000004,-1.5227999999999986,3,7,100.86999999999999,2
CN=c1nc(N2C[C@@H]3C[C@]3(O)C2)[nH]c(N2C[C@@H]3C[C@]3(O)C2)n1,ZINC000641711772,OK,304.35400000000004,-1.5227999999999986,3,7,100.86999999999999,2
CC(=O)N1CCN(C(=O)[C@H](C)n2ccc(=O)n(C)c2=O)CC1,ZINC000641731635,Filter82_pyridinium > 0,308.33800000000014,-1.2012999999999978,0,6,84.62,2
CC(=O)N1CCN(C(=O)[C@@H](C)n2ccc(=O)n(C)c2=O)CC1,ZINC000641731636,Filter82_pyridinium > 0,308.33800000000014,-1.2012999999999978,0,6,84.62,2
O=C(CO[C@H]1[C@@H]2NS(=O)(=O)[C@H]3C[C@@H]1C[C@@H]23)N1CCOCC1,ZINC000641734635,OK,316.37900000000013,-1.0595999999999979,1,5,84.94,3
O=C(CO[C@@H]1[C@H]2C[C@@H]3[C@H](C2)S(=O)(=O)N[C@H]13)N1CCOCC1,ZINC000641734636,OK,316.3790000000002,-1.0595999999999979,1,5,84.94,3
O=C(CO[C@H]1[C@@H]2NS(=O)(=O)[C@@H]3C[C@@H]1C[C@H]32)N1CCOCC1,ZINC000641734637,OK,316.37900000000013,-1.0595999999999979,1,5,84.94,3
O=C(CO[C@@H]1[C@@H]2C[C@@H]3[C@@H](C2)[C@@H]1NS3(=O)=O)N1CCOCC1,ZINC000641734638,OK,316.3790000000002,-1.0595999999999979,1,5,84.94,3
NS(=O)(=O)CCCN1CCC[C@@H](C(=O)N2CCNCC2)C1,ZINC000641797266,OK,318.4430000000001,-1.1911999999999963,2,5,95.74,5
NS(=O)(=O)CCCN1CCC[C@H](C(=O)N2CCNCC2)C1,ZINC000641797267,OK,318.4430000000001,-1.1911999999999963,2,5,95.74,5
NS(=O)(=O)CCCN1CCC[C@@H](N2CCNCC2=O)C1,ZINC000641798135,OK,304.41600000000005,-1.4387999999999952,2,5,95.74000000000001,5
NS(=O)(=O)CCCN1CCC[C@H](N2CCNCC2=O)C1,ZINC000641798136,OK,304.41600000000005,-1.4387999999999952,2,5,95.74000000000001,5
CC(=O)N1CCN(C(=O)CCNC(=O)N2C[C@H]3C[C@]3(O)C2)CC1,ZINC000641799139,OK,324.38100000000014,-1.1565999999999974,2,4,93.19,3
CC(=O)N1CCN(C(=O)CCNC(=O)N2C[C@H]3C[C@@]3(O)C2)CC1,ZINC000641799143,OK,324.38100000000014,-1.1565999999999974,2,4,93.19,3
CC(=O)N1CCN(C(=O)CCNC(=O)N2C[C@@H]3C[C@@]3(O)C2)CC1,ZINC000641799144,OK,324.38100000000014,-1.1565999999999974,2,4,93.19,3
CC(=O)N1CCN(C(=O)CCNC(=O)N2C[C@@H]3C[C@]3(O)C2)CC1,ZINC000641799145,OK,324.38100000000014,-1.1565999999999974,2,4,93.19,3
NS(=O)(=O)CCCN1CCN(C(=O)N2CCNCC2)CC1,ZINC000641819016,OK,319.4310000000001,-1.692199999999995,2,5,98.98,4
CN(CCOCCN)C(=O)C(=O)N1CCN(C)C(C)(C)C1,ZINC000641824429,Filter41_12_dicarbonyl > 0,300.4030000000001,-1.0272999999999968,1,5,79.10999999999999,5
CN1CCN(C(=O)C(=O)N2CCO[C@H](C(=O)O)C2)CC1(C)C,ZINC000641824544,Filter41_12_dicarbonyl > 0,313.35400000000004,-1.1489999999999962,1,5,90.39,1
CN1CCN(C(=O)C(=O)N2CCO[C@@H](C(=O)O)C2)CC1(C)C,ZINC000641824545,Filter41_12_dicarbonyl > 0,313.35400000000004,-1.1489999999999962,1,5,90.39,1
CN1CCN(C(=O)C(=O)N2CCN(C)C(C)(C)C2)[C@H](CN)C1,ZINC000641824966,Filter41_12_dicarbonyl > 0,311.43,-1.3596999999999944,1,5,73.12,1
CN1CCN(C(=O)C(=O)N2CCN(C)C(C)(C)C2)[C@@H](CN)C1,ZINC000641824967,Filter41_12_dicarbonyl > 0,311.43,-1.3596999999999944,1,5,73.12,1
CN(C)S(=O)(=O)N1CC(NC(=O)N2C[C@@H]3C[C@@]3(O)C2)C1,ZINC000641835174,OK,304.37200000000007,-1.7467999999999966,2,4,93.19,3
CN(C)S(=O)(=O)N1CC(NC(=O)N2C[C@H]3C[C@]3(O)C2)C1,ZINC000641835185,OK,304.37200000000007,-1.7467999999999966,2,4,93.19,3
CN(C)S(=O)(=O)N1CC(NC(=O)N2C[C@@H]3C[C@]3(O)C2)C1,ZINC000641835187,OK,304.37200000000007,-1.7467999999999966,2,4,93.19,3
CN(C)S(=O)(=O)N1CC(NC(=O)N2C[C@H]3C[C@@]3(O)C2)C1,ZINC000641835189,OK,304.37200000000007,-1.7467999999999966,2,4,93.19,3
CN(C)S(=O)(=O)CCNC(=O)N1CC[C@H](CC(N)=O)C1,ZINC000641951263,OK,306.3880000000001,-1.2152999999999963,2,4,112.81,6
CN(C)S(=O)(=O)CCNC(=O)N1CC[C@@H](CC(N)=O)C1,ZINC000641951264,OK,306.3880000000001,-1.2152999999999963,2,4,112.81,6
